timestamp,symbol,qty,side,price,order_type
2025-09-01 13:00:00+00:00,BTC/USD,0.000917249383734536,buy,109021.605,market
2025-09-01 14:00:00+00:00,BTC/USD,0.0009160022325510272,buy,109171.541,market
2025-09-01 15:00:00+00:00,BTC/USD,0.0009193572664393714,buy,108765.0325,market
2025-09-01 16:00:00+00:00,BTC/USD,0.0009194213674213923,buy,108757.2155,market
2025-09-01 18:00:00+00:00,BTC/USD,0.0009152599587644879,buy,109272.3695,market
2025-09-01 19:00:00+00:00,BTC/USD,0.0009156528078676617,buy,109223.015,market
2025-09-01 20:00:00+00:00,BTC/USD,0.0009184323081675562,buy,108871.4,market
2025-09-01 21:00:00+00:00,BTC/USD,0.0009269148320520342,buy,107800.92,market
2025-09-01 22:00:00+00:00,BTC/USD,0.0009213578379300317,buy,108507.45,market
2025-09-01 23:00:00+00:00,BTC/USD,0.0009157221040472743,buy,109241.544,market
2025-09-02 00:00:00+00:00,BTC/USD,0.0009175738937317893,buy,108996.555,market
2025-09-02 07:00:00+00:00,BTC/USD,0.0009081736031114084,buy,110265.968,market
2025-09-02 11:00:00+00:00,BTC/USD,0.0009120457936749782,buy,109733.542,market
2025-09-02 12:00:00+00:00,BTC/USD,0.0009185199952389075,buy,108844.705,market
2025-09-02 19:00:00+00:00,BTC/USD,0.0009044534039550536,buy,110817.6455,market
2025-09-03 01:00:00+00:00,BTC/USD,0.0009019797116637117,buy,111176.2095,market
2025-09-03 03:00:00+00:00,BTC/USD,0.0009027141662791684,buy,111068.235,market
2025-09-03 04:00:00+00:00,BTC/USD,0.0009029037164921674,buy,111040.0665,market
2025-09-03 05:00:00+00:00,BTC/USD,0.0009051321792904664,buy,110705.945,market
2025-09-03 06:00:00+00:00,BTC/USD,0.0009049321441385203,buy,110736.225,market
2025-09-03 07:00:00+00:00,BTC/USD,0.0009026783811896085,buy,111082.835,market
2025-09-03 08:00:00+00:00,BTC/USD,0.0009029170492851577,buy,111045.56,market
2025-09-03 09:00:00+00:00,BTC/USD,0.0009012823166204276,buy,111304.6705,market
2025-09-03 12:00:00+00:00,BTC/USD,0.0009022062887356794,buy,111156.1615,market
2025-09-03 13:00:00+00:00,BTC/USD,0.0009001224157576103,buy,111496.105,market
2025-09-03 14:00:00+00:00,BTC/USD,0.0008953957226014629,buy,112285.434,market
2025-09-03 21:00:00+00:00,BTC/USD,0.0008967400131467202,buy,112056.75,market
2025-09-03 23:00:00+00:00,BTC/USD,0.0008984942602224208,buy,111755.6435,market
2025-09-04 00:00:00+00:00,BTC/USD,0.0008962668011694403,buy,112143.61,market
2025-09-04 01:00:00+00:00,BTC/USD,0.0008973812674759453,buy,111946.4125,market
2025-09-04 02:00:00+00:00,BTC/USD,0.000900054117932781,buy,111469.56,market
2025-09-04 03:00:00+00:00,BTC/USD,0.0009013516152092302,buy,111236.2,market
2025-09-04 04:00:00+00:00,BTC/USD,0.0009028427243068782,buy,110965.2915,market
2025-09-04 05:00:00+00:00,BTC/USD,0.0009044695798622103,buy,110666.832,market
2025-09-04 06:00:00+00:00,BTC/USD,0.0009056734160305952,buy,110443.68,market
2025-09-04 07:00:00+00:00,BTC/USD,0.0009052828816439334,buy,110517.088,market
